OML UID,Entity / Source,Survey Type,Status,Assignee,Neighborhood,Zone,Lat,Long,House damage,Personal impact,Intensity
MS999,MySay,Psychological & Social Support,Unknown,,,,,,,,
MS1000,MySay,Psychological & Social Support,Unknown,,,,,,,,
MS1001,MySay,Psychological & Social Support,Unknown,,,,,,,,
MS1002,MySay,Psychological & Social Support,Unknown,,,,,,,,
MS1003,MySay,Psychological & Social Support,Unknown,,,,,,,,
MS1004,MySay,Psychological & Social Support,Unknown,,,,,,,,
MS1005,MySay,Psychological & Social Support,Unknown,,,,,,,,
MS1006,MySay,Psychological & Social Support,Unknown,,,,,,,,
MS1007,MySay,Psychological & Social Support,Unknown,,,,,,,,
MS1008,MySay,Psychological & Social Support,Unknown,,,,,,,,
MS1009,MySay,Psychological & Social Support,Unknown,,,,,,,,
MS1010,MySay,Psychological & Social Support,Unknown,,,,,,,,
MS1011,MySay,Psychological & Social Support,Unknown,,,,,,,,
MS1012,MySay,Psychological & Social Support,Unknown,,,,,,,,
MS1013,MySay,Psychological & Social Support,Unknown,,,,,,,,
MS1014,MySay,Psychological & Social Support,Unknown,,,,,,,,
MS1015,MySay,Psychological & Social Support,Unknown,,,,,,,,
MS1016,MySay,Psychological & Social Support,Unknown,,,,,,,,
MS1017,MySay,Psychological & Social Support,Unknown,,,,,,,,
MS1018,MySay,Psychological & Social Support,Unknown,,,,,,,,
MS1019,MySay,Psychological & Social Support,Unknown,,,,,,,,
MS1020,MySay,Psychological & Social Support,Unknown,,,,,,,,
MS1021,MySay,Psychological & Social Support,Unknown,,,,,,,,
MS1022,MySay,Psychological & Social Support,Unknown,,,,,,,,
MS1023,MySay,Psychological & Social Support,Unknown,,,,,,,,
MS1024,MySay,Psychological & Social Support,Unknown,,,,,,,,
MS1025,MySay,Psychological & Social Support,Unknown,,,,,,,,
MS1026,MySay,Psychological & Social Support,Unknown,,,,,,,,
MS1027,MySay,Psychological & Social Support,Unknown,,,,,,,,
MS1028,MySay,Psychological & Social Support,Unknown,,,,,,,,
MS1029,MySay,Psychological & Social Support,Unknown,,,,,,,,
MS1030,MySay,Psychological & Social Support,Unknown,,,,,,,,
MS1031,MySay,Psychological & Social Support,Unknown,,,,,,,,
MS1032,MySay,Psychological & Social Support,Unknown,,,,,,,,
MS1033,MySay,Psychological & Social Support,Unknown,,,,,,,,
MS1034,MySay,Psychological & Social Support,Unknown,,,,,,,,
MS1035,MySay,Psychological & Social Support,Unknown,,,,,,,,
MS1036,MySay,Psychological & Social Support,Unknown,,,,,,,,
MS1037,MySay,Psychological & Social Support,Unknown,,,,,,,,
MS1038,MySay,Psychological & Social Support,Unknown,,,,,,,,
MS1039,MySay,Psychological & Social Support,Unknown,,,,,,,,
MS1040,MySay,Psychological & Social Support,Unknown,,,,,,,,
MS1041,MySay,Psychological & Social Support,Unknown,,,,,,,,
MS1042,MySay,Psychological & Social Support,Unknown,,,,,,,,
MS1043,MySay,Psychological & Social Support,Unknown,,,,,,,,
MS1044,MySay,Psychological & Social Support,Unknown,,,,,,,,
MS1045,MySay,Psychological & Social Support,Unknown,,,,,,,,
MS1046,MySay,Psychological & Social Support,Unknown,,,,,,,,
MS1047,MySay,Psychological & Social Support,Unknown,,,,,,,,
MS1048,MySay,Psychological & Social Support,Unknown,,,,,,,,
MS1049,MySay,Psychological & Social Support,Unknown,,,,,,,,
MS1050,MySay,Psychological & Social Support,Unknown,,,,,,,,
MS1051,MySay,Psychological & Social Support,Unknown,,,,,,,,
MS1052,MySay,Psychological & Social Support,Unknown,,,,,,,,
MS1053,MySay,Psychological & Social Support,Unknown,,,,,,,,
MS1054,MySay,Psychological & Social Support,Unknown,,,,,,,,
MS1055,MySay,Psychological & Social Support,Unknown,,,,,,,,
MS1056,MySay,Psychological & Social Support,Unknown,,,,,,,,
MS1057,MySay,Psychological & Social Support,Unknown,,,,,,,,
MS1058,MySay,Psychological & Social Support,Unknown,,,,,,,,
MS1059,MySay,Psychological & Social Support,Unknown,,,,,,,,
MS1060,MySay,Psychological & Social Support,Unknown,,,,,,,,
MS1061,MySay,Psychological & Social Support,Unknown,,,,,,,,
MS1062,MySay,Psychological & Social Support,Unknown,,,,,,,,
MS1063,MySay,Psychological & Social Support,Unknown,,,,,,,,
MS1064,MySay,Psychological & Social Support,Unknown,,,,,,,,
MS1065,MySay,Psychological & Social Support,Unknown,,,,,,,,
MS1066,MySay,Psychological & Social Support,Unknown,,,,,,,,
MS1067,MySay,Psychological & Social Support,Unknown,,,,,,,,
MS1068,MySay,Psychological & Social Support,Unknown,,,,,,,,
MS1069,MySay,Psychological & Social Support,Unknown,,,,,,,,
MS1070,MySay,Psychological & Social Support,Unknown,,,,,,,,
MS1071,MySay,Psychological & Social Support,Unknown,,,,,,,,
MS1072,MySay,Psychological & Social Support,Unknown,,,,,,,,
MS1073,MySay,Psychological & Social Support,Unknown,,,,,,,,
MS1074,MySay,Psychological & Social Support,Unknown,,,,,,,,
MS1075,MySay,Psychological & Social Support,Unknown,,,,,,,,
MS1076,MySay,Psychological & Social Support,Unknown,,,,,,,,
MS1077,MySay,Psychological & Social Support,Unknown,,,,,,,,
MS1078,MySay,Psychological & Social Support,Unknown,,,,,,,,
MS1079,MySay,Psychological & Social Support,Unknown,,,,,,,,
MS1080,MySay,Psychological & Social Support,Unknown,,,,,,,,
MS1081,MySay,Psychological & Social Support,Unknown,,,,,,,,
MS1082,MySay,Psychological & Social Support,Unknown,,,,,,,,
MS1083,MySay,Psychological & Social Support,Unknown,,,,,,,,
MS1084,MySay,Psychological & Social Support,Unknown,,,,,,,,
MS1085,MySay,Psychological & Social Support,Unknown,,,,,,,,
MS1086,MySay,Psychological & Social Support,Unknown,,,,,,,,
MS1087,MySay,Psychological & Social Support,Unknown,,,,,,,,
MS1088,MySay,Psychological & Social Support,Unknown,,,,,,,,
MS1089,MySay,Psychological & Social Support,Unknown,,,,,,,,
MS1090,MySay,Psychological & Social Support,Unknown,,,,,,,,
MS1091,MySay,Psychological & Social Support,Unknown,,,,,,,,
MS1092,MySay,Psychological & Social Support,Unknown,,,,,,,,
MS1093,MySay,Psychological & Social Support,Unknown,,,,,,,,
MS1094,MySay,Psychological & Social Support,Unknown,,,,,,,,
MS1095,MySay,Psychological & Social Support,Unknown,,,,,,,,
MS1096,MySay,Psychological & Social Support,Unknown,,,,,,,,
MS1097,MySay,Psychological & Social Support,Unknown,,,,,,,,
MS1098,MySay,Psychological & Social Support,Unknown,,,,,,,,
MS1099,MySay,Psychological & Social Support,Unknown,,,,,,,,
MS1100,MySay,Psychological & Social Support,Unknown,,,,,,,,
MS1101,MySay,Psychological & Social Support,Unknown,,,,,,,,
MS1102,MySay,Psychological & Social Support,Unknown,,,,,,,,
MS1103,MySay,Psychological & Social Support,Unknown,,,,,,,,
MS1104,MySay,Psychological & Social Support,Unknown,,,,,,,,
MS1105,MySay,Psychological & Social Support,Unknown,,,,,,,,
MS1106,MySay,Psychological & Social Support,Unknown,,,,,,,,
MS1107,MySay,Psychological & Social Support,Unknown,,,,,,,,
MS1108,MySay,Psychological & Social Support,Unknown,,,,,,,,
MS1109,MySay,Psychological & Social Support,Unknown,,,,,,,,
MS1110,MySay,Psychological & Social Support,Unknown,,,,,,,,
MS1111,MySay,Psychological & Social Support,Unknown,,,,,,,,
MS1112,MySay,Psychological & Social Support,Unknown,,,,,,,,
MS1113,MySay,Psychological & Social Support,Unknown,,,,,,,,
MS1114,MySay,Psychological & Social Support,Unknown,,,,,,,,
MS1115,MySay,Psychological & Social Support,Unknown,,,,,,,,
MS1116,MySay,Psychological & Social Support,Unknown,,,,,,,,
MS1117,MySay,Psychological & Social Support,Unknown,,,,,,,,
MS1118,MySay,Psychological & Social Support,Unknown,,,,,,,,
MS1119,MySay,Psychological & Social Support,Unknown,,,,,,,,
MS1120,MySay,Psychological & Social Support,Unknown,,,,,,,,
MS1121,MySay,Psychological & Social Support,Unknown,,,,,,,,
MS1122,MySay,Psychological & Social Support,Unknown,,,,,,,,
MS1123,MySay,Psychological & Social Support,Unknown,,,,,,,,
MS1124,MySay,Psychological & Social Support,Unknown,,,,,,,,
MS1125,MySay,Psychological & Social Support,Unknown,,,,,,,,
MS1126,MySay,Psychological & Social Support,Unknown,,,,,,,,
MS1127,MySay,Psychological & Social Support,Unknown,,,,,,,,
MS1128,MySay,Psychological & Social Support,Unknown,,,,,,,,
MS1129,MySay,Psychological & Social Support,Unknown,,,,,,,,
MS1130,MySay,Psychological & Social Support,Unknown,,,,,,,,
MS1131,MySay,Psychological & Social Support,Unknown,,,,,,,,
MS1132,MySay,Psychological & Social Support,Unknown,,,,,,,,
MS1133,MySay,Psychological & Social Support,Unknown,,,,,,,,
MS1134,MySay,Psychological & Social Support,Unknown,,,,,,,,
MS1135,MySay,Psychological & Social Support,Unknown,,,,,,,,
MS1136,MySay,Psychological & Social Support,Unknown,,,,,,,,
MS1137,MySay,Psychological & Social Support,Unknown,,,,,,,,
MS1138,MySay,Psychological & Social Support,Unknown,,,,,,,,
MS1139,MySay,Psychological & Social Support,Unknown,,,,,,,,
MS1140,MySay,Psychological & Social Support,Unknown,,,,,,,,
MS1141,MySay,Psychological & Social Support,Unknown,,,,,,,,
MS1142,MySay,Psychological & Social Support,Unknown,,,,,,,,
MS1143,MySay,Psychological & Social Support,Unknown,,,,,,,,
MS1144,MySay,Psychological & Social Support,Unknown,,,,,,,,
MS1145,MySay,Psychological & Social Support,Unknown,,,,,,,,
MS1146,MySay,Psychological & Social Support,Unknown,,,,,,,,
MS1147,MySay,Psychological & Social Support,Unknown,,,,,,,,
MS1148,MySay,Psychological & Social Support,Unknown,,,,,,,,
MS1149,MySay,Psychological & Social Support,Unknown,,,,,,,,
MS1150,MySay,Psychological & Social Support,Unknown,,,,,,,,
MS1151,MySay,Psychological & Social Support,Unknown,,,,,,,,
MS1152,MySay,Psychological & Social Support,Unknown,,,,,,,,
MS1153,MySay,Psychological & Social Support,Unknown,,,,,,,,
MS1154,MySay,Psychological & Social Support,Unknown,,,,,,,,
MS1155,MySay,Psychological & Social Support,Unknown,,,,,,,,
MS1156,MySay,Psychological & Social Support,Unknown,,,,,,,,
MS1157,MySay,Psychological & Social Support,Unknown,,,,,,,,
MS1158,MySay,Psychological & Social Support,Unknown,,,,,,,,
MS1159,MySay,Psychological & Social Support,Unknown,,,,,,,,
MS1160,MySay,Psychological & Social Support,Unknown,,,,,,,,
MS1161,MySay,Psychological & Social Support,Unknown,,,,,,,,
MS1162,MySay,Psychological & Social Support,Unknown,,,,,,,,
MS1163,MySay,Psychological & Social Support,Unknown,,,,,,,,
MS1164,MySay,Psychological & Social Support,Unknown,,,,,,,,
MS1165,MySay,Psychological & Social Support,Unknown,,,,,,,,
MS1166,MySay,Psychological & Social Support,Unknown,,,,,,,,
MS1167,MySay,Psychological & Social Support,Unknown,,,,,,,,
MS1168,MySay,Psychological & Social Support,Unknown,,,,,,,,
MS1169,MySay,Psychological & Social Support,Unknown,,,,,,,,
MS1170,MySay,Psychological & Social Support,Unknown,,,,,,,,
MS1171,MySay,Psychological & Social Support,Unknown,,,,,,,,
MS1172,MySay,Psychological & Social Support,Unknown,,,,,,,,
MS1173,MySay,Psychological & Social Support,Unknown,,,,,,,,
MS1174,MySay,Psychological & Social Support,Unknown,,,,,,,,
MS1175,MySay,Psychological & Social Support,Unknown,,,,,,,,
MS1176,MySay,Psychological & Social Support,Unknown,,,,,,,,
MS1177,MySay,Psychological & Social Support,Unknown,,,,,,,,
MS1178,MySay,Psychological & Social Support,Unknown,,,,,,,,
MS1179,MySay,Psychological & Social Support,Unknown,,,,,,,,
MS1180,MySay,Psychological & Social Support,Unknown,,,,,,,,
MS1181,MySay,Psychological & Social Support,Unknown,,,,,,,,
MS1182,MySay,Psychological & Social Support,Unknown,,,,,,,,
MS1183,MySay,Psychological & Social Support,Unknown,,,,,,,,
MS1184,MySay,Psychological & Social Support,Unknown,,,,,,,,
MS1185,MySay,Psychological & Social Support,Unknown,,,,,,,,
MS1186,MySay,Psychological & Social Support,Unknown,,,,,,,,
MS1187,MySay,Psychological & Social Support,Unknown,,,,,,,,
MS1188,MySay,Psychological & Social Support,Unknown,,,,,,,,
MS1189,MySay,Psychological & Social Support,Unknown,,,,,,,,
MS1190,MySay,Psychological & Social Support,Unknown,,,,,,,,
MS1191,MySay,Psychological & Social Support,Unknown,,,,,,,,
MS1192,MySay,Psychological & Social Support,Unknown,,,,,,,,
MS1193,MySay,Psychological & Social Support,Unknown,,,,,,,,
